iso3,region,year,population_total,population_female,population_male,life_expectancy,fertility_rate,birth_rate,death_rate,pop_growth_rate,sex_ratio,regional_dev_index,pop_diff
ARM,Armenia,2005,3006.351,1612.133,1394.217,72.082,1.492,13.51,8.898,0,0,0,-16.190000000000055
ARM,Armenia,2006,2990.377,1604.491,1385.886,72.219,1.494,13.786,9.094,0,0,0,-15.97400000000016
ARM,Armenia,2007,2974.819,1597.122,1377.697,72.359,1.519,14.239,9.283,0,0,0,-15.557999999999993
ARM,Armenia,2008,2959.99,1591.686,1368.304,72.519,1.541,14.621,9.449,0,0,0,-14.829000000000178
ARM,Armenia,2009,2945.517,1588.144,1357.372,72.714,1.574,14.971,9.592,0,0,0,-14.472999999999956
ARM,Armenia,2010,2931.078,1584.896,1346.182,72.938,1.588,15.039,9.702,0,0,0,-14.43899999999985
ARM,Armenia,2011,2923.271,1582.534,1340.737,73.185,1.615,15.253,9.768,0,0,0,-7.806999999999789
ARM,Armenia,2012,2922.528,1581.147,1341.38,73.44,1.647,15.469,9.801,0,0,0,-0.7430000000003929
ARM,Armenia,2013,2922.518,1580.089,1342.429,73.713,1.669,15.445,9.811,0,0,0,-0.009999999999763531
ARM,Armenia,2014,2922.422,1578.982,1343.44,73.98,1.663,15.062,9.81,0,0,0,-0.09600000000000364
ARM,Armenia,2015,2921.177,1577.335,1343.842,74.229,1.621,14.304,9.806,0,0,0,-1.2449999999998909
ARM,Armenia,2016,2918.793,1575.159,1343.633,74.494,1.625,13.908,9.793,0,0,0,-2.3840000000000146
ARM,Armenia,2017,2914.963,1572.315,1342.648,74.744,1.561,12.934,9.776,0,0,0,-3.8299999999999272
ARM,Armenia,2018,2909.965,1568.153,1341.812,74.978,1.567,12.552,9.768,0,0,0,-4.998000000000047
ARM,Armenia,2019,2903.972,1562.886,1341.086,75.193,1.601,12.331,9.791,0,0,0,-5.992999999999938
ARM,Armenia,2020,2890.892,1554.457,1336.435,68.89,1.619,12.082,14.211,0,0,0,-13.080000000000382
ARM,Armenia,2021,2870.349,1542.533,1327.816,72.552,1.71,12.415,13.264,0,0,0,-20.542999999999665
BHR,Bahrain,2011,1206.728,454.853,751.875,79.141,2.025,15.441,2.061,0,0,0,-6.515999999999849
BHR,Bahrain,2019,1485.67,557.385,928.286,80.471,1.843,13.318,2.104,0,0,0,-11.955999999999904
BHR,Bahrain,2020,1483.077,558.964,924.113,78.683,1.86,12.813,2.586,0,0,0,-2.5930000000000746
CYP,Cyprus,1974,663.254,335.351,327.902,54.551,2.28,17.897,17.414,0,0,0,-2.6829999999999927
CYP,Cyprus,1975,659.405,334.763,324.642,70.336,2.107,16.776,9.159,0,0,0,-3.8490000000000464
GEO,Georgia,1989,5499.641,2928.854,2570.787,68.635,2.322,18.962,10.32,0,0,0,-0.5990000000001601
GEO,Georgia,1990,5448.868,2900.642,2548.225,68.679,2.306,18.77,10.405,0,0,0,-50.77299999999923
GEO,Georgia,1991,5379.51,2866.865,2512.644,68.202,2.208,17.686,10.876,0,0,0,-69.35800000000017
GEO,Georgia,1992,5294.187,2825.408,2468.779,67.78,2.045,16.179,11.208,0,0,0,-85.32300000000032
GEO,Georgia,1993,5178.78,2769.769,2409.011,67.405,1.912,15.062,11.335,0,0,0,-115.40700000000015
GEO,Georgia,1994,5046.271,2705.706,2340.566,68.669,1.835,14.368,10.795,0,0,0,-132.50900000000001
GEO,Georgia,1995,4925.743,2646.9,2278.843,69.398,1.807,14.076,10.288,0,0,0,-120.52799999999934
GEO,Georgia,1996,4812.775,2591.704,2221.071,70.637,1.759,13.654,9.579,0,0,0,-112.96800000000076
GEO,Georgia,1997,4695.356,2533.753,2161.604,69.683,1.728,13.367,10.64,0,0,0,-117.41899999999987
GEO,Georgia,1998,4576.451,2474.628,2101.823,69.787,1.703,13.14,10.825,0,0,0,-118.90499999999975
GEO,Georgia,1999,4455.583,2414.575,2041.008,70.012,1.643,12.682,11.022,0,0,0,-120.8680000000004
GEO,Georgia,2000,4328.358,2351.443,1976.915,70.091,1.609,12.452,11.304,0,0,0,-127.22499999999945
GEO,Georgia,2001,4209.636,2292.068,1917.568,70.371,1.579,12.248,11.39,0,0,0,-118.72199999999975
GEO,Georgia,2002,4127.846,2250.155,1877.691,70.438,1.571,12.206,11.646,0,0,0,-81.79000000000087
GEO,Georgia,2003,4085.483,2224.74,1860.744,71.377,1.552,12.132,11.504,0,0,0,-42.362999999999374
GEO,Georgia,2004,4056.073,2203.376,1852.697,71.011,1.566,12.326,12.254,0,0,0,-29.41000000000031
GEO,Georgia,2005,4026.131,2182.377,1843.754,70.689,1.583,12.563,12.152,0,0,0,-29.942000000000007
GEO,Georgia,2006,3996.591,2162.398,1834.193,70.983,1.617,12.906,12.353,0,0,0,-29.539999999999964
GEO,Georgia,2007,3967.59,2143.244,1824.345,70.985,1.697,13.591,12.671,0,0,0,-29.00099999999975
GEO,Georgia,2008,3941.195,2125.638,1815.557,70.949,1.832,14.697,12.625,0,0,0,-26.394999999999982
GEO,Georgia,2009,3918.941,2109.761,1809.179,71.058,1.993,15.939,12.738,0,0,0,-22.25400000000036
GEO,Georgia,2010,3895.925,2093.162,1802.763,71.732,1.973,15.638,12.865,0,0,0,-23.01599999999962
GEO,Georgia,2011,3868.724,2074.727,1793.996,72.485,1.915,14.987,12.594,0,0,0,-27.201000000000022
GEO,Georgia,2012,3839.208,2055.28,1783.928,72.672,1.929,14.856,12.554,0,0,0,-29.516000000000076
GEO,Georgia,2013,3809.125,2035.693,1773.432,73.025,1.993,15.065,12.336,0,0,0,-30.083000000000084
GEO,Georgia,2014,3792.916,2025.355,1767.561,73.105,2.18,16.09,12.571,0,0,0,-16.208999999999833
GEO,Georgia,2015,3791.573,2024.778,1766.794,73.241,2.214,16.021,12.503,0,0,0,-1.343000000000302
GEO,Georgia,2020,3795.678,2028.222,1767.457,73.509,1.976,13.053,12.963,0,0,0,-1.0440000000003238
GEO,Georgia,2021,3788.451,2024.112,1764.339,71.635,1.98,12.881,15.342,0,0,0,-7.226999999999862
IRQ,Iraq,2007,28391.607,14272.718,14118.889,64.428,4.404,34.503,6.885,0,0,0,-224.90799999999945
KWT,Kuwait,1990,1684.819,731.821,952.998,72.854,3.487,31.917,4.187,0,0,0,-532.6489999999999
KWT,Kuwait,1991,1351.399,591.225,760.174,73.31,3.398,18.769,2.588,0,0,0,-333.4200000000001
KWT,Kuwait,1994,1664.361,715.183,949.178,75.728,3.272,24.273,2.323,0,0,0,-7.789999999999964
KWT,Kuwait,2020,4400.144,1718.674,2681.47,78.248,2.099,11.896,2.838,0,0,0,-42.05000000000018
KWT,Kuwait,2021,4360.742,1715.441,2645.3,77.625,1.82,10.09,3.204,0,0,0,-39.402000000000044
LBN,Lebanon,2016,6323.06,3193.227,3129.832,78.306,2.39,19.197,4.718,0,0,0,-149.40899999999965
LBN,Lebanon,2017,6160.128,3125.693,3034.435,78.192,2.372,18.648,4.984,0,0,0,-162.9320000000007
LBN,Lebanon,2018,5984.119,3051.907,2932.212,78.263,2.347,18.09,5.195,0,0,0,-176.00900000000001
LBN,Lebanon,2019,5794.594,2971.467,2823.127,78.208,2.327,17.622,5.458,0,0,0,-189.52499999999964
LBN,Lebanon,2020,5702.398,2932.378,2770.02,76.299,2.308,16.912,6.407,0,0,0,-92.19599999999991
OMN,Oman,2019,4591.241,1668.759,2922.482,79.946,2.696,18.858,2.001,0,0,0,-6.636000000000422
OMN,Oman,2020,4522.497,1713.756,2808.74,77.763,2.638,18.856,2.444,0,0,0,-68.74399999999969
OMN,Oman,2021,4500.424,1749.46,2750.964,75.969,2.588,18.337,2.785,0,0,0,-22.07300000000032
SAU,Saudi Arabia,2018,30365.121,11651.487,18713.633,78.75,2.67,19.739,2.228,0,0,0,-417.28099999999904
PSE,State of Palestine,1966,1146.394,567.768,578.626,52.803,7.753,51.051,14.86,0,0,0,-0.91599999999994
PSE,State of Palestine,1967,1135.82,563.178,572.641,50.936,7.738,51.163,15.588,0,0,0,-10.57400000000007
PSE,State of Palestine,1968,1121.742,556.793,564.949,54.087,7.706,50.988,13.844,0,0,0,-14.077999999999975
PSE,State of Palestine,1969,1113.086,552.716,560.37,54.727,7.681,50.621,13.27,0,0,0,-8.655999999999949
SYR,Syrian Arab Republic,2012,22759.763,11288.69,11471.073,66.206,3.221,27.722,6.829,0,0,0,-118.33500000000276
SYR,Syrian Arab Republic,2013,21666.917,10756.737,10910.181,65.146,3.165,26.868,7.514,0,0,0,-1092.8459999999977
SYR,Syrian Arab Republic,2014,20273.659,10074.56,10199.099,65.492,3.117,23.784,7.353,0,0,0,-1393.2580000000016
SYR,Syrian Arab Republic,2015,19424.618,9666.333,9758.285,63.265,3.067,21.298,8.223,0,0,0,-849.0410000000011
SYR,Syrian Arab Republic,2016,19193.834,9568.019,9625.815,65.19,3.012,19.619,7.323,0,0,0,-230.78399999999965
,Europe,1996,729369.826,378751.617,350618.209,72.74,1.44,10.421,11.531,0,0,0,-10.773000000044703
,Europe,1998,728864.105,378583.462,350280.643,73.555,1.415,10.172,11.287,0,0,0,-561.0200000000186
,Europe,1999,728217.679,378231.676,349986.003,73.319,1.397,9.979,11.554,0,0,0,-646.4259999999776
,Europe,2000,728164.209,378288.818,349875.391,73.442,1.41,10.036,11.538,0,0,0,-53.46999999997206
,Europe,2021,748613.505,387185.835,361427.669,77.036,1.473,9.222,12.84,0,0,0,-910.5389999999898
,Europe,2022,746964.593,386243.148,360721.445,78.183,1.41,8.73,11.797,0,0,0,-1648.9120000000112
,Europe,2023,745602.875,385487.397,360115.477,79.059,1.395,8.5,11.123,0,0,0,-1361.7179999999935
,Eastern Europe,1992,311608.425,164110.185,147498.239,68.893,1.655,11.619,12.157,0,0,0,-425.1000000000349
,Eastern Europe,1993,310782.401,163654.066,147128.335,67.449,1.525,10.672,13.376,0,0,0,-826.0239999999758
,Eastern Europe,1994,310464.347,163489.841,146974.506,66.698,1.479,10.381,14.057,0,0,0,-318.0540000000037
,Eastern Europe,1995,309937.693,163258.647,146679.046,66.76,1.399,9.889,14.039,0,0,0,-526.6539999999804
,Eastern Europe,1996,309015.644,162839.25,146176.394,67.54,1.338,9.522,13.644,0,0,0,-922.0490000000573
,Eastern Europe,1997,308023.914,162368.147,145655.767,68.273,1.29,9.242,13.302,0,0,0,-991.7299999999814
,Eastern Europe,1998,307056.025,161904.347,145151.679,68.602,1.267,9.139,13.163,0,0,0,-967.8889999999665
,Eastern Europe,1999,305906.471,161369.679,144536.793,68.058,1.218,8.848,13.726,0,0,0,-1149.5540000000037
,Eastern Europe,2000,304612.977,160792.048,143820.929,67.82,1.218,8.919,14.014,0,0,0,-1293.494000000006
,Eastern Europe,2001,303225.764,160190.845,143034.918,67.894,1.218,9.005,14.135,0,0,0,-1387.2129999999888
,Eastern Europe,2002,302250.148,159805.995,142444.153,67.759,1.247,9.307,14.51,0,0,0,-975.6160000000382
,Eastern Europe,2003,301343.416,159441.242,141902.174,67.754,1.279,9.676,14.737,0,0,0,-906.73199999996
,Eastern Europe,2004,299984.862,158845.625,141139.237,68.04,1.302,9.934,14.556,0,0,0,-1358.5540000000037
,Eastern Europe,2005,298595.317,158241.684,140353.633,68.162,1.293,9.94,14.604,0,0,0,-1389.545000000042
,Eastern Europe,2006,297389.566,157710.623,139678.943,68.984,1.326,10.249,14.066,0,0,0,-1205.7509999999893
,Eastern Europe,2007,296563.739,157337.065,139226.674,69.608,1.405,10.88,13.751,0,0,0,-825.8269999999902
,Eastern Europe,2008,295964.183,157056.149,138908.035,70.007,1.492,11.561,13.658,0,0,0,-599.5559999999823
,Eastern Europe,2009,295580.938,156901.592,138679.346,70.652,1.527,11.803,13.383,0,0,0,-383.24499999999534
,Eastern Europe,2010,295313.75,156720.25,138593.5,70.646,1.527,11.763,13.545,0,0,0,-267.18800000002375
,Eastern Europe,2011,295092.578,156481.065,138611.513,71.684,1.52,11.618,12.908,0,0,0,-221.1720000000205
,Eastern Europe,2012,294998.95,156350.377,138648.573,72.011,1.589,12.007,12.843,0,0,0,-93.62799999996787
,Eastern Europe,2014,294965.47,156219.377,138746.093,72.674,1.619,11.893,12.611,0,0,0,-36.301000000035856
,Eastern Europe,2018,294903.107,155996.46,138906.647,74.197,1.516,10.313,12.321,0,0,0,-191.66199999995297
,Eastern Europe,2019,294517.249,155767.257,138749.992,74.388,1.47,9.763,12.279,0,0,0,-385.85800000000745
,Eastern Europe,2020,293723.131,155341.963,138381.168,72.91,1.464,9.49,14.336,0,0,0,-794.1180000000168
,Eastern Europe,2021,292256.938,154559.145,137697.793,71.557,1.451,9.2,16.277,0,0,0,-1466.1929999999702
,Eastern Europe,2022,289050.977,152857.413,136193.563,73.89,1.373,8.551,13.036,0,0,0,-3205.9610000000102
,Eastern Europe,2023,286047.445,151301.692,134745.753,74.607,1.388,8.394,12.312,0,0,0,-3003.5320000000065
BLR,Belarus,1994,10230.187,5431.386,4798.801,68.966,1.486,10.467,12.512,0,0,0,-11.13299999999981
BLR,Belarus,1995,10197.463,5425.443,4772.021,68.752,1.369,9.667,12.849,0,0,0,-32.72400000000016
BLR,Belarus,1996,10164.028,5404.665,4759.363,68.566,1.307,9.237,13.183,0,0,0,-33.43499999999949
BLR,Belarus,1997,10122.364,5379.069,4743.296,68.501,1.223,8.666,13.426,0,0,0,-41.66400000000067
BLR,Belarus,1998,10080.578,5354.391,4726.188,68.272,1.268,9.016,13.812,0,0,0,-41.78600000000006
BLR,Belarus,1999,10039.223,5333.864,4705.359,68.419,1.263,8.932,13.873,0,0,0,-41.35499999999956
BLR,Belarus,2000,9991.313,5312.046,4679.267,68.464,1.272,9.063,14.074,0,0,0,-47.909999999999854
BLR,Belarus,2001,9938.065,5286.599,4651.466,68.435,1.241,8.921,14.331,0,0,0,-53.24799999999959
BLR,Belarus,2002,9873.45,5255.968,4617.481,68.298,1.202,8.727,14.708,0,0,0,-64.61499999999978
BLR,Belarus,2003,9803.176,5223.269,4579.908,68.429,1.192,8.756,14.749,0,0,0,-70.27400000000125
BLR,Belarus,2004,9735.091,5191.444,4543.647,68.688,1.196,8.877,14.65,0,0,0,-68.08499999999913
BLR,Belarus,2005,9667.838,5160.491,4507.347,68.982,1.221,9.148,14.572,0,0,0,-67.25300000000061
BLR,Belarus,2006,9608.036,5133.367,4474.669,69.436,1.305,9.859,14.378,0,0,0,-59.80199999999968
BLR,Belarus,2007,9563.133,5112.713,4450.421,69.986,1.394,10.583,14.146,0,0,0,-44.90300000000025
BLR,Belarus,2008,9529.358,5096.824,4432.534,70.349,1.449,11.028,14.068,0,0,0,-33.774999999999636
BLR,Belarus,2009,9507.337,5086.114,4421.224,70.409,1.481,11.271,14.236,0,0,0,-22.02100000000064
BLR,Belarus,2010,9490.752,5078.144,4412.608,70.501,1.478,11.251,14.294,0,0,0,-16.584999999999127
BLR,Belarus,2011,9472.735,5070.196,4402.539,71.068,1.524,11.574,14.016,0,0,0,-18.016999999999825
BLR,Belarus,2012,9463.076,5065.925,4397.152,71.8,1.623,12.251,13.602,0,0,0,-9.65900000000147
BLR,Belarus,2017,9495.79,5072.517,4423.272,74.362,1.55,10.842,12.542,0,0,0,-3.2739999999994325
BLR,Belarus,2018,9480.031,5062.213,4417.818,74.334,1.457,9.965,12.849,0,0,0,-15.759000000000015
BLR,Belarus,2019,9435.419,5036.706,4398.714,74.255,1.389,9.29,13.162,0,0,0,-44.61200000000099
BLR,Belarus,2020,9350.944,4992.146,4358.798,72.269,1.369,8.886,15.784,0,0,0,-84.47500000000036
BLR,Belarus,2021,9251.365,4940.507,4310.859,72.221,1.371,8.624,15.839,0,0,0,-99.57899999999972
BLR,Belarus,2022,9173.237,4898.877,4274.359,74.361,1.326,8.062,13.246,0,0,0,-78.12800000000061
BLR,Belarus,2023,9115.68,4867.432,4248.248,74.434,1.208,7.136,13.338,0,0,0,-57.55699999999888
BGR,Bulgaria,1989,8936.38,4525.199,4411.181,71.48,1.894,12.721,12.026,0,0,0,-49.335000000000946
BGR,Bulgaria,1990,8822.365,4473.247,4349.118,71.321,1.795,12.091,12.4,0,0,0,-114.01499999999942
BGR,Bulgaria,1991,8695.797,4414.619,4281.178,71.194,1.647,11.154,12.791,0,0,0,-126.5679999999993
BGR,Bulgaria,1992,8559.101,4351.176,4207.925,71.178,1.538,10.481,12.73,0,0,0,-136.6959999999999
BGR,Bulgaria,1993,8466.533,4309.738,4156.796,71.185,1.46,9.963,12.96,0,0,0,-92.56800000000112
BGR,Bulgaria,1994,8416.917,4289.309,4127.609,70.861,1.371,9.417,13.327,0,0,0,-49.615999999999985
BGR,Bulgaria,1995,8357.574,4264.131,4093.443,70.962,1.247,8.628,13.746,0,0,0,-59.34299999999894
BGR,Bulgaria,1996,8291.398,4234.883,4056.515,70.836,1.237,8.594,14.147,0,0,0,-66.1760000000013
BGR,Bulgaria,1997,8217.102,4200.805,4016.297,70.314,1.113,7.767,14.833,0,0,0,-74.29599999999846
BGR,Bulgaria,1998,8138.194,4164.624,3973.57,70.873,1.136,7.945,14.521,0,0,0,-78.90800000000036
BGR,Bulgaria,1999,8067.462,4132.283,3935.18,71.561,1.257,8.795,13.858,0,0,0,-70.73199999999997
BGR,Bulgaria,2000,8000.52,4101.094,3899.425,71.575,1.29,9.016,14.39,0,0,0,-66.94200000000001
BGR,Bulgaria,2001,7928.452,4067.254,3861.198,71.879,1.228,8.573,14.148,0,0,0,-72.06800000000021
BGR,Bulgaria,2002,7861.943,4034.845,3827.097,72.128,1.224,8.534,14.301,0,0,0,-66.50900000000001
BGR,Bulgaria,2003,7804.409,4005.955,3798.454,72.373,1.254,8.713,14.325,0,0,0,-57.53400000000056
BGR,Bulgaria,2004,7749.43,3978.703,3770.727,72.575,1.317,9.106,14.188,0,0,0,-54.97899999999936
BGR,Bulgaria,2005,7695.05,3951.774,3743.275,72.559,1.358,9.342,14.714,0,0,0,-54.38000000000011
BGR,Bulgaria,2006,7640.294,3924.455,3715.839,72.69,1.431,9.775,14.82,0,0,0,-54.75600000000031
BGR,Bulgaria,2007,7586.888,3897.349,3689.539,73.008,1.481,10.03,14.869,0,0,0,-53.40599999999995
BGR,Bulgaria,2008,7535.592,3870.899,3664.693,73.338,1.552,10.394,14.629,0,0,0,-51.29600000000028
BGR,Bulgaria,2009,7488.011,3846.166,3641.846,73.681,1.642,10.848,14.4,0,0,0,-47.58099999999922
BGR,Bulgaria,2010,7437.599,3819.823,3617.776,73.814,1.567,10.226,14.731,0,0,0,-50.41200000000026
BGR,Bulgaria,2011,7380.025,3789.653,3590.372,74.169,1.505,9.666,14.629,0,0,0,-57.574000000000524
BGR,Bulgaria,2012,7317.014,3756.51,3560.504,74.337,1.5,9.473,14.9,0,0,0,-63.01099999999951
BGR,Bulgaria,2013,7264.6,3729.745,3534.854,74.828,1.482,9.182,14.337,0,0,0,-52.41399999999976
BGR,Bulgaria,2014,7223.449,3710.144,3513.305,74.466,1.53,9.339,15.062,0,0,0,-41.15100000000075
BGR,Bulgaria,2015,7177.517,3688.117,3489.4,74.621,1.528,9.181,15.327,0,0,0,-45.93199999999979
BGR,Bulgaria,2016,7127.434,3664.028,3463.406,74.827,1.541,9.123,15.063,0,0,0,-50.08299999999963
BGR,Bulgaria,2017,7075.636,3639.588,3436.048,74.798,1.557,9.037,15.49,0,0,0,-51.797999999999774
BGR,Bulgaria,2018,7024.745,3615.831,3408.915,74.933,1.558,8.86,15.427,0,0,0,-50.89100000000053
BGR,Bulgaria,2019,6975.469,3592.93,3382.539,75.087,1.58,8.817,15.467,0,0,0,-49.27599999999984
BGR,Bulgaria,2020,6933.652,3574.164,3359.488,73.599,1.557,8.486,17.899,0,0,0,-41.81700000000001
BGR,Bulgaria,2021,6877.225,3546.979,3330.246,71.414,1.586,8.579,21.595,0,0,0,-56.42699999999968
BGR,Bulgaria,2022,6825.864,3521.405,3304.459,74.034,1.767,9.385,16.924,0,0,0,-51.361000000000786
BGR,Bulgaria,2023,6795.803,3506.771,3289.032,75.636,1.749,9.218,15.153,0,0,0,-30.060999999999694
CZE,Czechia,1986,10304.373,5305.914,4998.459,71.053,1.919,12.749,12.91,0,0,0,-0.772000000000844
CZE,Czechia,1987,10303.419,5304.396,4999.023,71.51,1.903,12.578,12.381,0,0,0,-0.9539999999997235
CZE,Czechia,1990,10301.988,5302.061,4999.927,71.409,1.885,12.514,12.559,0,0,0,-3.617000000000189
CZE,Czechia,1995,10312.042,5299.324,5012.719,73.177,1.275,9.276,11.424,0,0,0,-10.287000000000262
CZE,Czechia,1996,10296.128,5289.532,5006.596,73.834,1.185,8.753,10.954,0,0,0,-15.91399999999885
CZE,Czechia,1997,10280.051,5279.873,5000.178,73.946,1.171,8.766,10.973,0,0,0,-16.077000000001135
CZE,Czechia,1998,10265.426,5270.958,4994.469,74.553,1.156,8.763,10.671,0,0,0,-14.625
CZE,Czechia,1999,10251.378,5262.254,4989.124,74.741,1.136,8.691,10.725,0,0,0,-14.047999999998865
CZE,Czechia,2000,10236.804,5253.132,4983.672,74.978,1.146,8.838,10.663,0,0,0,-14.574000000000524
CZE,Czechia,2001,10231.936,5247.864,4984.073,75.314,1.146,8.864,10.546,0,0,0,-4.868000000000393
CZE,Czechia,2020,10550.129,5349.494,5200.635,78.237,1.763,10.45,12.248,0,0,0,-4.745999999999185
CZE,Czechia,2021,10530.683,5339.508,5191.175,77.234,1.823,10.616,13.311,0,0,0,-19.445999999999913
HUN,Hungary,1957,9837.927,5100.915,4737.012,66.347,2.296,17.065,10.517,0,0,0,-16.060999999999694
HUN,Hungary,1981,10679.329,5510.664,5168.665,69.151,1.877,13.36,13.532,0,0,0,-16.038000000000466
HUN,Hungary,1982,10656.116,5502.932,5153.184,69.353,1.796,12.485,13.535,0,0,0,-23.212999999999738
HUN,Hungary,1983,10622.989,5490.347,5132.641,68.929,1.745,11.884,14.0,0,0,0,-33.12700000000041
HUN,Hungary,1984,10584.328,5475.706,5108.623,68.965,1.757,11.749,13.882,0,0,0,-38.66100000000006
HUN,Hungary,1985,10547.265,5461.716,5085.55,68.902,1.847,12.196,14.039,0,0,0,-37.0630000000001
HUN,Hungary,1986,10511.098,5447.475,5063.623,69.113,1.846,12.074,14.04,0,0,0,-36.16699999999946
HUN,Hungary,1987,10475.105,5433.008,5042.097,69.564,1.829,11.868,13.665,0,0,0,-35.99300000000039
HUN,Hungary,1988,10440.531,5419.04,5021.491,69.942,1.816,11.729,13.463,0,0,0,-34.573999999998705
HUN,Hungary,1989,10403.421,5404.135,4999.286,69.394,1.819,11.747,13.965,0,0,0,-37.11000000000058
HUN,Hungary,1990,10381.281,5397.083,4984.198,69.372,1.857,12.032,14.074,0,0,0,-22.139999999999418
HUN,Hungary,1991,10378.176,5399.462,4978.715,69.441,1.863,12.171,13.988,0,0,0,-3.1050000000013824
HUN,Hungary,1992,10371.474,5400.45,4971.024,69.167,1.77,11.692,14.358,0,0,0,-6.701999999999316
HUN,Hungary,1993,10356.87,5397.99,4958.88,69.18,1.686,11.296,14.516,0,0,0,-14.60399999999936
HUN,Hungary,1994,10339.937,5394.357,4945.58,69.604,1.64,11.18,14.199,0,0,0,-16.933000000000902
HUN,Hungary,1995,10322.788,5390.251,4932.537,69.969,1.568,10.843,14.055,0,0,0,-17.148999999999432
HUN,Hungary,1996,10302.235,5383.504,4918.731,70.597,1.458,10.217,13.856,0,0,0,-20.552999999999884
HUN,Hungary,1997,10278.602,5374.578,4904.024,71.003,1.377,9.76,13.514,0,0,0,-23.63299999999981
HUN,Hungary,1998,10251.717,5364.454,4887.262,70.919,1.326,9.491,13.68,0,0,0,-26.88500000000022
HUN,Hungary,1999,10219.796,5351.712,4868.083,71.04,1.29,9.307,13.934,0,0,0,-31.921000000000276
HUN,Hungary,2000,10190.6,5339.932,4850.667,71.758,1.32,9.569,13.233,0,0,0,-29.195999999999913
HUN,Hungary,2001,10166.69,5330.36,4836.329,72.394,1.312,9.55,12.922,0,0,0,-23.909999999999854
HUN,Hungary,2002,10138.466,5318.365,4820.1,72.507,1.303,9.541,13.029,0,0,0,-28.22400000000016
HUN,Hungary,2003,10108.963,5305.561,4803.402,72.513,1.275,9.375,13.365,0,0,0,-29.50300000000061
HUN,Hungary,2004,10085.791,5295.432,4790.359,72.906,1.281,9.451,13.073,0,0,0,-23.17200000000048
HUN,Hungary,2005,10065.706,5285.13,4780.576,72.865,1.312,9.712,13.407,0,0,0,-20.084999999999127
HUN,Hungary,2006,10049.943,5276.481,4773.462,73.344,1.341,9.931,13.03,0,0,0,-15.76300000000083
HUN,Hungary,2007,10034.082,5268.386,4765.696,73.431,1.322,9.768,13.174,0,0,0,-15.860999999998967
HUN,Hungary,2008,10016.657,5259.055,4757.602,73.957,1.346,9.87,12.918,0,0,0,-17.42500000000109
HUN,Hungary,2009,10001.378,5250.09,4751.288,74.179,1.321,9.628,12.974,0,0,0,-15.278999999998632
HUN,Hungary,2010,9979.129,5237.336,4741.792,74.519,1.257,9.09,12.989,0,0,0,-22.248999999999796
HUN,Hungary,2011,9946.676,5217.601,4729.075,74.923,1.25,8.957,12.822,0,0,0,-32.45300000000134
HUN,Hungary,2012,9916.623,5198.224,4718.4,75.183,1.334,9.08,12.994,0,0,0,-30.052999999999884
HUN,Hungary,2013,9889.346,5181.66,4707.686,75.683,1.35,9.038,12.745,0,0,0,-27.277000000000044
HUN,Hungary,2014,9862.842,5165.227,4697.614,75.849,1.424,9.362,12.765,0,0,0,-26.503999999998996
HUN,Hungary,2015,9839.211,5149.047,4690.164,75.654,1.446,9.348,13.326,0,0,0,-23.631000000001222
HUN,Hungary,2016,9810.532,5130.423,4680.109,76.157,1.514,9.619,12.895,0,0,0,-28.679000000000087
HUN,Hungary,2017,9785.604,5113.404,4672.201,76.007,1.524,9.523,13.405,0,0,0,-24.927999999999884
HUN,Hungary,2018,9774.394,5101.218,4673.175,76.205,1.522,9.381,13.354,0,0,0,-11.209999999999127
HUN,Hungary,2019,9770.346,5092.315,4678.031,76.455,1.531,9.342,13.21,0,0,0,-4.048000000000684
